n_tokens_title,n_tokens_content,n_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,title_subjectivity,title_sentiment_polarity,shares
10,342,0.6067073152,4,2,0,10,4.15497076,4,0,0,0,0,0,0,217,513,373,28000,37400,32700,2714.087571,4696.454545,3433.709571,4400,1,0,0,0,0,0,0,0,0.4343253968,0.1601686508,0.05847953216,0.02631578947,0.6896551724,0.3103448276,0,0,727
12,513,0.5652173902,8,6,1,0,4.998050682,4,0,1,0,0,0,0,217,573,380,0,37400,19450,0,3144.351852,1850.359856,1289.8,1,0,0,0,0,0,0,0,0.3500992063,0.1707671958,0.0350877193,0.01559454191,0.6923076923,0.3076923077,1,0,1100
12,324,0.5732484058,8,5,1,0,5.459876543,9,1,0,0,0,0,0,217,972,522.8,0,37400,10177.77778,0,3720.733333,1627.077323,1491,1,0,0,0,0,0,0,0,0.5029032258,0.1618817204,0.06481481481,0.01234567901,0.84,0.16,0.75,0.25,498
9,187,0.6235955021,6,2,1,0,4.85026738,5,0,0,0,0,1,0,217,1500,569.25,0,37400,13860,0,3300,2082.134456,0,1,0,0,0,0,0,0,0,0.4446428571,0.1827380952,0.04278074866,0.01604278075,0.7272727273,0.2727272727,0.8,0,1300
12,291,0.5833333312,16,3,13,0,4.512027491,6,0,0,0,0,0,0,217,2400,1072,2400,37400,19550,2400,4155.62963,3220.936304,2400,1,0,0,0,0,0,0,0,0.4461760462,-0.07582972583,0.006872852234,0.02405498282,0.2222222222,0.7777777778,0.75,-0.25,1300
9,334,0.6288343539,3,3,5,0,5.149700599,8,0,1,0,0,0,0,217,350,305.6666667,0,37400,10150,0,3144.351852,921.0789663,1950,1,0,0,0,0,0,0,0,0.3362184112,0.08988295655,0.04191616766,0.01497005988,0.7368421053,0.2631578947,0.3,0.1,1400
11,298,0.6006825918,12,0,14,1,5.110738255,6,0,0,0,0,0,0,217,690,408,0,37400,18416.66667,0,4155.62963,2254.269637,0,1,0,0,0,0,0,0,0,0.4215311005,0.236722488,0.04026845638,0.01006711409,0.8,0.2,0.1,0.05,884
11,276,0.648351646,3,2,1,0,5.177536232,6,0,0,0,0,0,1,217,373,316.8,0,37400,19016.66667,0,2714.087571,2009.37439,1400,1,0,0,0,0,0,0,0,0.53515625,-0.1263020833,0.05434782609,0.05072463768,0.5172413793,0.4827586207,0.4,-0.4,1200
11,1383,0.4180138565,30,1,26,0,4.651482285,7,0,0,0,0,0,1,217,450,334.5714286,1000,37400,20042.85714,663.75,3161.5,2268.785192,0,1,0,0,0,0,0,0,0,0.2453177609,0.0154776936,0.01590744758,0.007953723789,0.6666666667,0.3333333333,0.4545454545,0.1363636364,645
10,260,0.7307692276,2,2,0,21,4.438461538,6,0,0,0,0,0,0,217,513,370.6,0,37400,24900,0,5677.923077,3377.865317,11950,1,0,0,0,0,0,0,0,0.5391005291,-0.006586199295,0.03846153846,0.06153846154,0.3846153846,0.6153846154,0.3,-2.78E-17,429
13,749,0.4245283013,8,3,1,1,4.376502003,6,0,1,0,0,0,0,217,484,362.75,0,37400,20050,0,6056.545455,2364.902241,4000,1,0,0,0,0,0,0,0,0.4568422318,0.1750841751,0.04405874499,0.01068090788,0.8048780488,0.1951219512,0.1666666667,0.03333333333,39400
9,286,0.6051660494,11,5,1,0,4.555944056,6,0,0,1,0,0,0,217,400,320,0,37400,10000,0,2714.087571,1025.51684,1109.2,1,0,0,0,0,0,0,0,0.3501893939,0.1576136364,0.03846153846,0.01748251748,0.6875,0.3125,0,0,811
11,121,0.5909090855,3,2,1,0,4.32231405,5,0,0,0,0,1,0,217,343,248.5,0,37400,14620,0,2714.087571,1534.304832,0,1,0,0,0,0,0,0,0,0.2673611111,0.1479166667,0.04132231405,0.00826446281,0.8333333333,0.1666666667,0.5,0.5,5200
10,611,0.4983277584,10,0,1,0,4.538461538,6,0,0,0,0,0,1,217,462,385.2,0,39400,17116.66667,0,2603.184211,1763.565655,0,0,0,1,0,0,0,0,0,0.4488365801,0.08677660059,0.06055646481,0.0294599018,0.6727272727,0.3272727273,0.4545454545,0.1363636364,560
8,159,0.6751592314,3,1,0,0,4.308176101,6,0,0,0,0,0,0,217,450,323.6,0,39400,16341.66667,0,3098.753623,1689.617237,3000,0,0,1,0,0,0,0,0,0.2981404959,0.01466942149,0.03144654088,0.01257861635,0.7142857143,0.2857142857,0.5,0.25,2900
9,352,0.5850144075,16,4,1,0,5.002840909,7,0,0,0,0,0,1,217,412,336.25,0,39400,15271.42857,0,2603.184211,1379.102979,10100,0,0,1,0,0,0,0,0,0.4341491841,-0.01590909091,0.03409090909,0.03125,0.5217391304,0.4782608696,0,0,1600
9,284,0.6545454522,4,1,0,0,4.556338028,10,0,0,0,0,1,0,217,400,284,0,39400,12900,0,3942.76,1131.126214,0,0,0,1,0,0,0,0,0,0.4181818182,0.174025974,0.02816901408,0.007042253521,0.8,0.2,0.5333333333,-0.3833333333,11400
8,228,0.6399999972,6,1,0,0,4.921052632,9,0,0,0,0,0,1,217,1300,521,0,39400,18888.88889,0,3582.82,2039.606558,16500,0,0,1,0,0,0,0,0,0.4121449186,0.1177715935,0.05701754386,0.008771929825,0.8666666667,0.1333333333,0,0,4500
10,82,0.8518518413,5,0,1,0,4.926829268,8,0,0,0,0,0,1,217,450,332.8333333,0,39400,18312.5,0,4750,1978.115205,0,0,0,1,0,0,0,0,0,0.27,0.095,0.03658536585,0.01219512195,0.75,0.25,0,0,782
10,457,0.5433789942,10,0,1,0,4.960612691,5,0,0,1,0,0,0,217,474,393,474,39400,10553.6,474,2555.18664,1354.379149,0,0,0,1,0,0,0,0,0,0.4578703704,0.265993266,0.06783369803,0,1,0,0.5,0.1363636364,1300
10,206,0.6341463384,4,1,0,2,5.014563107,6,0,0,0,0,0,1,217,695,399.8,0,39400,20533.33333,0,3098.753623,2111.1662,0,0,0,1,0,0,0,0,0,0.3944444444,-0.009166666667,0.01941747573,0.01941747573,0.5,0.5,0,0,1200
10,157,0.6751592314,2,1,0,0,4.547770701,5,0,1,0,0,0,0,217,463,371,0,39400,31120,0,5953.83871,2867.969923,504,0,0,1,0,0,0,0,0,0.3196428571,0.09821428571,0.0127388535,0.0127388535,0.5,0.5,0.05,0,811
13,370,0.5527777762,2,1,1,0,4.821621622,10,0,0,1,0,0,0,217,1100,503.8,0,39400,6990,0,2555.18664,947.9854809,2000,0,0,1,0,0,0,0,0,0.4851984127,0.0343627451,0.02432432432,0.02432432432,0.5,0.5,0,0,2200
10,1105,0.4251824814,3,1,1,0,4.894117647,9,0,0,0,0,1,0,217,1200,483.4,0,39400,12211.11111,0,3576.25,1399.875086,3000,0,0,1,0,0,0,0,0,0.4008960513,0.116679819,0.05339366516,0.01538461538,0.7763157895,0.2236842105,0,0,4100
10,972,0.4429028811,13,0,1,0,5.002057613,6,0,0,0,0,0,1,217,1600,587.6666667,2200,39400,17483.33333,1150.5,2603.184211,2080.232321,0,0,0,1,0,0,0,0,0,0.3703582529,0.06542402042,0.02983539095,0.01646090535,0.6444444444,0.3555555556,0,0,1900
8,397,0.5695187151,26,1,22,0,5.005037783,5,0,0,0,0,0,0,217,690,408,0,39400,22500,0,3762.789474,2437.026426,27200,0,0,1,0,0,0,0,0,0.5337365591,0.1533602151,0.05037783375,0.01511335013,0.7692307692,0.2307692308,0.9,0.6,9100
8,405,0.4318181807,3,2,9,0,4.027160494,7,0,0,0,1,0,0,217,3600,1127.4,0,39400,18200,0,3868.8,2480.432302,2500,0,0,1,0,0,0,0,0,0.3626082251,0.1167446524,0.04444444444,0.00987654321,0.8181818182,0.1818181818,0.3772727273,0.06818181818,1500
13,646,0.5259026679,9,4,1,0,4.729102167,4,0,1,0,0,0,0,217,423,330,0,39400,20950,0,3121.4125,1788.535202,0,0,0,1,0,0,0,0,0,0.4763071895,0.001225490196,0.03715170279,0.03095975232,0.5454545455,0.4545454545,0.2333333333,-0.08333333333,3400
8,134,0.6917293181,2,1,0,1,4.679104478,6,0,0,0,0,0,1,217,441,324.8333333,5800,39400,24800,1645.357143,3098.753623,2322.338734,676,0,0,1,0,0,0,0,0,0.49375,0.05,0.02985074627,0.01492537313,0.6666666667,0.3333333333,0,0,460
11,196,0.6302083301,4,3,0,0,4.596938776,10,0,0,0,0,1,0,217,1900,587.6666667,0,39400,13750,0,3942.76,1633.138153,5300,0,0,1,0,0,0,0,0,0.387012987,-0.005384199134,0.04081632653,0.02551020408,0.6153846154,0.3846153846,0.4545454545,0.1363636364,554
11,239,0.6202531619,6,2,0,0,5.066945607,8,0,0,0,0,0,1,217,450,326.3333333,0,39400,21025,0,4750,2129.834408,1900,0,0,1,0,0,0,0,0,0.3861176702,0.003364817001,0.02928870293,0.02510460251,0.5384615385,0.4615384615,0.5,0.1363636364,638
10,704,0.4628571422,4,2,1,0,5.099431818,8,0,0,0,0,0,1,217,450,357.1666667,0,39400,14925,0,4750,1744.846594,1400,0,0,1,0,0,0,0,0,0.5142583397,-0.037162274,0.03977272727,0.03267045455,0.5490196078,0.4509803922,0,0,712
9,342,0.5861027173,2,1,1,0,4.248538012,6,1,0,0,0,0,0,217,5200,1381,0,39400,23983.33333,0,5200,3047.978807,2900,0,0,1,0,0,0,0,0,0.5321414696,0.1519211344,0.04970760234,0.02339181287,0.68,0.32,0.1833333333,0.1333333333,1500
12,513,0.513671874,7,1,1,0,5.204678363,10,1,0,0,0,0,0,217,1200,490.5,0,39400,14340,0,3634.315789,1495.701682,6600,0,0,1,0,0,0,0,0,0.4355429293,0.1500191649,0.06627680312,0.01364522417,0.8292682927,0.1707317073,0.5,-0.1666666667,2200
9,1964,0.2949640286,8,4,1,0,4.150203666,8,0,1,0,0,0,0,217,440,345,0,39400,15187.5,0,3576.25,1513.554242,2500,0,0,1,0,0,0,0,0,0.5284425983,0.1411611705,0.05244399185,0.02240325866,0.7006802721,0.2993197279,0.3,0.2,438
7,897,0.4036076658,11,0,1,0,4.45039019,10,0,0,1,0,0,0,217,705,430.5,0,39400,8460,0,3984.681818,964.8577562,0,0,0,1,0,0,0,0,0,0.5053373016,0.1886769481,0.05908584169,0.01226309922,0.828125,0.171875,0.06666666667,0,3100
12,171,0.6666666626,4,1,2,1,4.555555556,5,0,0,0,1,0,0,217,775,556.5,0,39400,18260,0,3868.8,2686.211614,1200,0,0,1,0,0,0,0,0,0.5448717949,0.3743589744,0.05263157895,0.005847953216,0.9,0.1,0.75,0.675,51900
8,245,0.558333331,7,5,1,0,4.975510204,6,0,0,1,0,0,0,217,909,484.5,0,39400,12200,0,2603.184211,1390.439163,4700,0,0,1,0,0,0,0,0,0.1856516291,0.04661654135,0.01224489796,0,1,0,0,0,935
10,152,0.6845637538,5,2,1,0,4.782894737,5,0,0,0,0,1,0,217,302,238.25,0,39400,21060,0,2570.031915,1914.647094,1300,0,0,1,0,0,0,0,0,0.4159090909,0.1764393939,0.07894736842,0.01315789474,0.8571428571,0.1428571429,0,0,832
9,132,0.7348484793,2,1,0,0,3.992424242,8,0,0,0,0,0,0,217,544,360,0,39400,17850,0,3582.82,1925.159178,1000,0,0,1,0,0,0,0,0,0.4285714286,0.2253246753,0.05303030303,0.02272727273,0.7,0.3,0,0,804
12,363,0.5380281675,4,3,1,0,4.173553719,5,0,0,0,1,0,0,217,725,502.6,6300,39400,22020,2555.18664,4051.263158,3252.719258,0,0,0,1,0,0,0,0,0,0.4051115551,0.05864656177,0.0303030303,0.01652892562,0.6470588235,0.3529411765,0,0,3500
9,436,0.3758700687,5,4,22,0,4.887614679,5,0,0,0,0,1,0,217,217,217,0,39400,14720,0,2555.18664,1328.377063,1400,0,0,1,0,0,0,0,0,0.4649695002,0.2215417159,0.03899082569,0.006880733945,0.85,0.15,1,0.8,864
11,132,0.6999999946,6,3,0,0,4.795454545,9,0,0,0,0,1,0,217,618,370.4285714,0,39400,17911.11111,0,3390.411765,1913.66458,0,0,0,1,0,0,0,0,0,0.3962121212,0.1988636364,0.07575757576,0.01515151515,0.8333333333,0.1666666667,0.4166666667,0.375,3000
7,340,0.5875370902,5,3,1,0,4.526470588,4,0,1,0,0,0,0,217,1700,682.5,25200,39400,35850,2555.18664,13450,6270.109463,25200,0,0,1,0,0,0,0,0,0.415530303,0.2244507576,0.08529411765,0.01764705882,0.8285714286,0.1714285714,0,0,1200
12,182,0.6045197706,2,1,1,0,4.43956044,8,0,1,0,0,0,0,217,658,387.2,0,39400,13125,0,3121.4125,1404.548603,1600,0,0,1,0,0,0,0,0,0.4070549242,0.1186079545,0.04945054945,0.02197802198,0.6923076923,0.3076923077,0,0,847
10,311,0.659090907,4,1,1,0,4.729903537,6,0,0,0,0,0,1,217,1700,585.1666667,25200,39400,29933.33333,2064.6,13450,5194.166725,25200,0,0,1,0,0,0,0,0,0.6090909091,0.01212121212,0.02572347267,0.02250803859,0.5333333333,0.4666666667,0,0,917
10,1053,0.4793554879,28,4,21,0,4.791073124,6,0,0,0,0,1,0,217,725,360.4,0,39400,19016.66667,0,4051.263158,2217.460883,3200,0,0,1,0,0,0,0,0,0.6019302836,0.1888697745,0.04273504274,0.01044634378,0.8035714286,0.1964285714,0,0,1200
9,291,0.5505226462,5,2,1,0,4.529209622,8,1,0,0,0,0,0,217,705,388.8,0,39400,21475,0,3984.681818,1964.496319,10500,0,0,1,0,0,0,0,0,0.4108712121,0.1923863636,0.0412371134,0.01374570447,0.75,0.25,0,0,673
12,326,0.5548589324,11,5,1,0,4.926380368,5,0,0,0,0,0,1,217,484,378.25,0,39400,16380,0,2603.184211,1730.64162,3700,0,0,1,0,0,0,0,0,0.4406931383,0.1698458725,0.06134969325,0.01533742331,0.8,0.2,0,0,938
8,184,0.653179187,5,2,1,0,4.668478261,6,0,0,1,0,0,0,217,593,403.3333333,0,39400,12200,0,3413.333333,1241.99432,465,0,0,1,0,0,0,0,0,0.6577922078,0.05162337662,0.02173913043,0.01086956522,0.6666666667,0.3333333333,0,0,358
10,149,0.7248322099,1,0,0,0,4.765100671,10,1,0,0,0,0,0,217,618,384.375,0,39400,22490,0,4932.052632,2318.407132,0,0,0,1,0,0,0,0,0,0.4529761905,0.2005952381,0.05369127517,0.02013422819,0.7272727273,0.2727272727,0.3,0,1200
12,292,0.5729926986,6,5,1,0,4.657534247,8,0,0,0,0,0,1,217,618,402.6666667,0,39400,16362.5,0,4750,1995.494801,11666.66667,0,0,1,0,0,0,0,0,0.4072361547,0.1134926855,0.04109589041,0.02054794521,0.6666666667,0.3333333333,0,0,2100
10,336,0.6422018329,9,3,1,6,4.744047619,4,0,1,0,0,0,0,217,690,401.75,6400,39400,29575,1471.473684,3762.789474,2727.715575,0,0,0,1,0,0,0,0,0,0.4512820513,0.09086538462,0.03571428571,0.0119047619,0.75,0.25,1,-0.5,672
13,263,0.5736434086,6,3,1,0,4.798479087,5,0,0,0,0,0,1,217,373,299.3333333,0,39400,17960,0,2555.18664,1359.709328,0,0,0,1,0,0,0,0,0,0.3581168831,0.116033966,0.04562737643,0.007604562738,0.8571428571,0.1428571429,0,0,2300
10,392,0.5672823204,28,6,11,1,4.494897959,4,0,0,0,0,0,0,217,416,313.6666667,0,51900,22975,0,2948.047059,2063.076854,3750,0,0,0,1,0,0,0,0,0.5218360071,0.04745153743,0.02551020408,0.01530612245,0.625,0.375,0.25,0.25,1100
11,338,0.5941558422,15,4,10,1,3.99112426,6,0,0,0,0,0,0,217,979,447,0,51900,25950,0,6294.75,3031.551372,17300,0,0,0,1,0,0,0,0,0.65636289,0.1988587849,0.04437869822,0.02071005917,0.6818181818,0.3181818182,1,-1,1100
11,793,0.4002541291,8,3,1,0,4.795712484,4,0,0,0,0,0,1,217,581,369.75,7900,51900,27550,1926.2375,3438.875,2473.939246,7350,0,0,0,1,0,0,0,0,0.5021520147,0.09234203297,0.02522068096,0.01891551072,0.5714285714,0.4285714286,0,0,1100
7,94,0.6559139714,2,0,1,0,4.478723404,6,0,0,1,0,0,0,217,1300,625.5,0,51900,12100,0,3500,1629.402599,0,0,0,0,1,0,0,0,0,0.3101515152,0.1145454545,0.07446808511,0.02127659574,0.7777777778,0.2222222222,0.2272727273,0.06818181818,1800
8,299,0.6174496624,7,2,1,0,4.618729097,10,1,0,0,0,0,0,217,866,460.375,0,51900,19120,0,3454.870968,2139.012185,866,0,0,0,1,0,0,0,0,0.5160714286,0.1402777778,0.04347826087,0.02006688963,0.6842105263,0.3157894737,0,0,610
12,166,0.6999999953,10,7,1,0,4.518072289,7,0,0,1,0,0,0,217,909,485.1428571,2300,51900,15671.42857,1471.285714,2591.327022,1928.970802,0,0,0,0,1,0,0,0,0,0.2650793651,-0.1222222222,0,0.02409638554,0,1,0,0,870
18,355,0.5514285699,11,5,1,0,4.605633803,7,0,0,1,0,0,0,217,1100,539.5,0,51900,16071.42857,0,3736.216216,1948.330582,2166.666667,0,0,0,1,0,0,0,0,0.4940917108,0.135515873,0.03098591549,0,1,0,0.375,-0.125,835
7,792,0.4943109981,6,0,1,0,5.04040404,7,0,0,0,0,1,0,217,909,470.5,0,51900,17585.71429,0,2675.127451,1724.055129,0,0,0,0,1,0,0,0,0,0.4669864961,0.1465884861,0.04797979798,0.01262626263,0.7916666667,0.2083333333,0,0,1200
8,109,0.8207547092,4,3,0,1,4.541284404,7,0,0,0,0,0,0,217,618,374.8,0,51900,21457.14286,0,3457.363636,2163.772604,0,0,0,0,1,0,0,0,0,0.36875,0.08125,0.03669724771,0.04587155963,0.4444444444,0.5555555556,0,0,2400
11,916,0.4480874312,5,3,1,0,4.570960699,10,0,1,0,0,0,0,217,1600,619.8,0,51900,13670,0,5207.736842,1380.273266,0,0,0,0,1,0,0,0,0,0.5267392462,0.2536073748,0.06659388646,0.01528384279,0.8133333333,0.1866666667,0,0,1100
9,459,0.5100222706,9,3,1,0,4.492374728,8,1,0,0,0,0,0,217,483,374.3333333,0,51900,19062.5,0,3301.681818,1861.31261,0,0,0,0,1,0,0,0,0,0.4796481296,0.155454268,0.0522875817,0.0174291939,0.75,0.25,0,0,1300
6,1186,0.4197635132,15,0,1,0,4.55143339,7,0,0,1,0,0,0,217,3200,1039.2,0,51900,10628.57143,0,3200,1662.568259,0,0,0,0,1,0,0,0,0,0.4756825007,0.09381085631,0.04637436762,0.02866779089,0.6179775281,0.3820224719,0,0,793
10,491,0.600823044,16,0,1,0,4.733197556,7,0,1,0,0,0,0,217,350,319.8,0,51900,15285.71429,0,2971.693182,1493.78122,0,0,0,0,1,0,0,0,0,0.5104323308,0.1072055138,0.03462321792,0.02240325866,0.6071428571,0.3928571429,0.2,0.7,3500
10,663,0.4947049917,4,1,1,0,4.57918552,8,0,0,0,0,1,0,217,2800,640.375,2800,51900,20287.5,1658.526316,2800,2248.618777,3800,0,0,0,1,0,0,0,0,0.4150151515,0.06562121212,0.03016591252,0.01809954751,0.625,0.375,0.3,0,2500
11,1180,0.3769100167,5,3,13,1,4.710169492,10,0,0,0,0,1,0,217,1900,568.7142857,0,51900,13630,0,3362.5,1576.185903,1900,0,0,0,1,0,0,0,0,0.4996286994,0.1176233358,0.05,0.02203389831,0.6941176471,0.3058823529,0.05,0.1,704
7,315,0.5681818163,4,0,0,0,5.079365079,8,0,0,0,0,0,1,217,454,338,0,51900,17462.5,0,2643.948276,1137.603782,0,0,0,0,1,0,0,0,0,0.3612041467,0.01638755981,0.009523809524,0.009523809524,0.5,0.5,0,0,4800
13,303,0.6391752555,11,7,1,0,4.316831683,10,0,0,1,0,0,0,217,731,471.1,606,51900,16100.6,606,3339.181818,2227.82913,0,0,0,0,1,0,0,0,0,0.3888888889,0.08271604938,0.02640264026,0.0297029703,0.4705882353,0.5294117647,0,0,12300
11,759,0.503337783,29,2,15,1,4.885375494,9,0,0,0,0,0,0,217,1100,462,0,51900,21144.44444,0,4290.611111,2610.445473,6850,0,0,0,1,0,0,0,0,0.4718826193,0.2070097527,0.04084321476,0.01976284585,0.6739130435,0.3260869565,0.4,0.1,833
10,488,0.4804928122,3,3,11,0,4.737704918,7,0,0,0,1,0,0,217,725,565,0,51900,25871.42857,0,5065.047619,3024.660281,5500,0,0,0,1,0,0,0,0,0.4038961039,0.1297341547,0.03893442623,0.02049180328,0.6551724138,0.3448275862,0,0,4900
10,410,0.5363408508,7,4,0,0,4.373170732,4,0,0,0,1,0,0,217,725,483.5,18200,51900,37500,2591.327022,5065.047619,3680.90064,2650,0,0,0,1,0,0,0,0,0.3634391534,0.04371693122,0.04390243902,0.03902439024,0.5294117647,0.4705882353,0,0,2900
14,326,0.5531249983,5,2,1,0,4.604294479,3,0,0,0,0,0,1,217,373,299.3333333,25200,51900,34100,1926.2375,2591.327022,2152.293994,3600,0,0,0,1,0,0,0,0,0.3670634921,0.01904761905,0.01533742331,0.0245398773,0.3846153846,0.6153846154,0,0,844
13,793,0.518661518,20,0,1,1,4.426229508,8,0,0,0,0,0,0,217,423,322.25,0,51900,12775,0,2948.047059,1194.136588,0,0,0,0,1,0,0,0,0,0.5512004279,0.1028231826,0.04161412358,0.02522068096,0.6226415094,0.3773584906,0.75,0,744
11,363,0.5331491698,14,3,9,0,4.407713499,6,0,0,0,0,0,0,217,900,552.3333333,4400,51900,19666.66667,2250,4024.666667,2873.543299,2400,0,0,0,1,0,0,0,0,0.4421626984,0.1008680556,0.03305785124,0.02203856749,0.6,0.4,0,0,1600
8,173,0.6319018366,3,1,1,0,4.971098266,5,0,0,1,0,0,0,217,1000,523.6666667,0,51900,12160,0,2591.327022,1158.151119,0,0,0,0,1,0,0,0,0,0.3833333333,0,0.0289017341,0.01734104046,0.625,0.375,0,0,690
10,542,0.5559701482,14,9,1,0,4.699261993,5,0,1,0,0,0,0,217,423,330,0,51900,19260,0,2971.693182,1413.842502,1381.125,0,0,0,1,0,0,0,0,0.40436068,0.1894863267,0.0405904059,0.0147601476,0.7333333333,0.2666666667,0,0,998
8,616,0.5215946835,11,0,1,0,4.522727273,6,0,0,0,0,0,1,217,462,354.4,0,51900,22983.33333,0,2591.327022,1855.995276,0,0,0,0,1,0,0,0,0,0.4478132598,0.1081094704,0.05844155844,0.02597402597,0.6923076923,0.3076923077,0,0,3300
11,1331,0.4224899595,28,1,25,1,4.703981968,7,0,0,0,0,0,1,217,450,341,25200,51900,29814.28571,1839.791667,3457.363636,2512.680984,0,0,0,0,1,0,0,0,0,0.2033267457,-0.0106746816,0.01126972201,0.00826446281,0.5769230769,0.4230769231,0,0,1100
13,258,0.5919999976,8,4,1,0,4.988372093,3,0,0,1,0,0,0,217,2600,1057,4900,51900,20866.66667,1486.928571,4100,2726.085198,2775,0,0,0,1,0,0,0,0,0.4464069264,0.05792207792,0.03488372093,0.03100775194,0.5294117647,0.4705882353,0.6,-0.1333333333,1900
10,124,0.7235772299,7,3,0,0,4.564516129,7,0,0,0,0,0,0,217,742,382,2200,51900,21471.42857,1238.2,2948.047059,2298.556855,14600,0,0,0,1,0,0,0,0,0.5043209877,-0.03395061728,0.04032258065,0.02419354839,0.625,0.375,0.5,0.25,4000
11,398,0.4947643966,3,2,1,0,4.231155779,7,0,0,0,0,1,0,217,725,368.8333333,0,51900,17800,0,4169.407407,2095.538062,1922,0,0,0,1,0,0,0,0,0.3964572193,0.09494206774,0.04271356784,0.02763819095,0.6071428571,0.3928571429,0,0,2500
14,322,0.5295950139,4,2,1,0,4.363354037,5,0,0,1,0,0,0,217,731,457.75,0,51900,16560,0,4860.583333,2455.604149,5400,0,0,0,1,0,0,0,0,0.5654761905,0.07782738095,0.05900621118,0.0248447205,0.7037037037,0.2962962963,0.6666666667,-0.7,5100
13,177,0.6792452787,5,4,1,0,3.920903955,3,0,0,0,0,1,0,217,302,245.3333333,17100,51900,34033.33333,2279.526667,2675.127451,2515.327047,756,0,0,0,1,0,0,0,0,0.4433191808,0.0650974026,0.03389830508,0.02259887006,0.6,0.4,1,0,2900
9,380,0.5928961732,8,0,0,1,5.018421053,6,0,0,1,0,0,0,217,474,370.1666667,794,51900,15619.66667,634,2897.820513,1652.925383,0,0,0,0,1,0,0,0,0,0.4465686275,0.2706773619,0.07368421053,0,1,0,0.5,0.1363636364,802
12,864,0.4599056598,18,3,1,0,4.438657407,4,0,1,0,0,0,0,217,731,430.25,5000,51900,26075,1506.192308,3339.181818,2602.098583,3800,0,0,0,1,0,0,0,0,0.4039064559,0.0477431928,0.04050925926,0.01851851852,0.6862745098,0.3137254902,0,0,1400
10,1298,0.4222737816,13,4,1,0,4.486902928,7,0,1,0,0,0,0,217,1200,566.5,0,51900,18185.71429,0,4169.407407,2066.465703,4275,0,0,0,1,0,0,0,0,0.4887913089,0.1338391231,0.05238828968,0.02311248074,0.693877551,0.306122449,0,0,4200
8,238,0.5964912255,9,0,1,0,4.87394958,5,0,0,0,0,0,1,217,484,338,11500,51900,27800,1839.791667,2591.327022,2054.66273,0,0,0,0,1,0,0,0,0,0.4498556999,0.1843614719,0.03781512605,0.004201680672,0.9,0.1,0.4545454545,0.1363636364,875
10,689,0.4366616983,20,3,1,0,4.968069666,5,0,0,0,0,0,1,217,484,338,11500,51900,27800,1839.791667,2591.327022,2054.66273,901,0,0,0,1,0,0,0,0,0.2591815162,0.06947926105,0.0290275762,0.01015965167,0.7407407407,0.2592592593,0,0,1200
10,263,0.6007905115,9,4,1,0,4.596958175,8,1,0,0,0,0,0,217,343,293.2,0,51900,19112.5,0,3454.870968,1549.667574,3200,0,0,0,1,0,0,0,0,0.4845219108,0.113017392,0.03802281369,0.01901140684,0.6666666667,0.3333333333,0,0,2000
10,1827,0.3597796141,16,16,17,0,4.591133005,10,0,0,0,1,0,0,217,4800,1299,0,51900,18060,0,5065.047619,2164.504813,3550,0,0,0,1,0,0,0,0,0.4579808261,0.1466899892,0.07115489874,0.02134646962,0.7692307692,0.2307692308,0.3523088023,0.1518037518,5000
9,480,0.5536480675,9,1,1,1,4.897916667,6,0,0,0,0,0,1,217,423,340.75,0,51900,14750,0,2591.327022,1242.622073,998,0,0,0,1,0,0,0,0,0.4951923077,0.01570512821,0.02291666667,0.01875,0.55,0.45,0.06666666667,0.03333333333,2100
11,1481,0.4028727767,31,5,9,0,4.488858879,8,0,0,0,0,0,0,217,775,435.8571429,0,51900,21025,0,4169.407407,2471.419099,3633.333333,0,0,0,1,0,0,0,0,0.5647257565,0.2384263142,0.06549628629,0.01417960837,0.8220338983,0.1779661017,0,0,715
12,300,0.5570934237,4,1,1,0,4.806666667,5,0,0,1,0,0,0,217,593,388,0,51900,17140,0,3362.5,1488.151119,1900,0,0,0,1,0,0,0,0,0.4407894737,0.04254385965,0.04666666667,0.01,0.8235294118,0.1764705882,0,0,1700
11,250,0.5761316849,2,1,1,0,4.524,5,0,0,0,0,1,0,217,2800,894.25,0,51900,17780,0,2800,2004.374186,919,0,0,0,1,0,0,0,0,0.4865740741,0.1671296296,0.04,0.012,0.7692307692,0.2307692308,0.5,0.5,801
8,169,0.5773809489,14,1,11,0,5.390532544,8,0,0,0,1,0,0,217,2200,729.875,2200,51900,26600,2200,5065.047619,3349.118358,51900,0,0,0,1,0,0,0,0,0.6869047619,0.3488095238,0.0650887574,0.01775147929,0.7857142857,0.2142857143,1,-0.225,4200
